"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000113389",2568.3366471255,0.924334334587523,0.114989436646439,8.03842823780067,9.09981264355298e-16,4.04157196030905e-14,"NPR3"
"ENSG00000113391",1011.61314493143,0.0383059285276806,0.106284442383788,0.360409554479854,0.718540882622903,0.873156976505981,"ARB2A"
"ENSG00000113396",9.46743916050927,0.625247571843227,0.653437943356635,0.956858379896647,0.338638740894021,0.587316896778012,"SLC27A6"
"ENSG00000113407",1409.48904810071,-0.297186023337278,0.105742864919354,-2.81045934932756,0.00494708378749857,0.025916854984362,"TARS1"
"ENSG00000113441",1032.71923749608,0.51415640613448,0.101834125248636,5.0489598145919,4.44222159424333e-07,6.45464462428651e-06,"LNPEP"
"ENSG00000113448",372.840735144704,0.472740252747066,0.213008537771994,2.21934884719547,0.0264630008208134,0.0989385923286145,"PDE4D"
"ENSG00000113456",944.893713251695,0.830229486240773,0.0965089682389061,8.60261488015866,7.79200949705349e-18,4.14470546462739e-16,"RAD1"
"ENSG00000113460",388.604248169794,0.974928188760682,0.128682861974636,7.5762084694141,3.55799927440601e-14,1.32012022461089e-12,"BRIX1"
"ENSG00000113494",1.96872860389073,2.44299715098703,1.4877785686591,1.64204351537934,0.100580986238627,NA,"PRLR"
"ENSG00000113504",569.82406546488,0.0118223389685691,0.110155709330547,0.10732388761706,0.914532034410803,0.964506918521487,"SLC12A7"
"ENSG00000113522",1606.5948434908,0.0274445446771483,0.087169330879088,0.314841749963831,0.752881810641155,0.891688985844421,"RAD50"
"ENSG00000113552",1599.5768067653,-0.57544508676037,0.113361724500068,-5.07618501128239,3.85088346400753e-07,5.6824165812589e-06,"GNPDA1"
"ENSG00000113555",26.8111347219704,-0.0624161452324927,0.372877315828973,-0.167390566770549,0.8670627470863,0.94456947680306,"PCDH12"
"ENSG00000113558",3082.51533851169,0.0685160065986098,0.0821888106864765,0.83364153862715,0.404483010779136,0.650288663549339,"SKP1"
"ENSG00000113569",451.749442298618,-0.0561274630843846,0.133217428828768,-0.421322221708155,0.673519805661051,0.846714620590555,"NUP155"
"ENSG00000113575",1335.74177229157,0.0944176627947939,0.0900231027733245,1.04881591376088,0.294262851747599,0.542558244577856,"PPP2CA"
"ENSG00000113578",184.883202262126,1.00690861399801,0.255534191361617,3.94040659933875,8.13436177287534e-05,0.000734128185628069,"FGF1"
"ENSG00000113580",2811.3122984364,-0.981293053727574,0.0990520854945829,-9.90683890023941,3.88751593018315e-23,3.37017727178186e-21,"NR3C1"
"ENSG00000113583",1563.2467474884,0.0782301199353864,0.0973169575052742,0.803869355771286,0.421472429596946,0.666035650857779,"C5orf15"
"ENSG00000113593",596.08284239714,-0.0304905400689429,0.10251075235371,-0.297437482106621,0.766132531191812,0.897789483196549,"PPWD1"
"ENSG00000113594",684.105398754723,0.358494285537162,0.127645458120261,2.80851579693034,0.00497704405929764,0.026020892570964,"LIFR"
"ENSG00000113595",434.062973119128,0.22570833754036,0.127124571142768,1.77548947077176,0.0758171025768711,0.217620448919975,"TRIM23"
"ENSG00000113597",248.303240920757,-0.255023186636887,0.13517726692888,-1.88658339105984,0.0592163824358509,0.182341155751923,"TRAPPC13"
"ENSG00000113600",4.77263869036156,0.45409367226717,0.902761546017196,0.503005111671561,0.614960678289565,0.810597291733731,"C9"
"ENSG00000113615",970.074902730561,0.10255811032476,0.108586490052741,0.944483151402604,0.344922807712397,0.592968640353699,"SEC24A"
"ENSG00000113621",1237.73881828884,0.249986476626708,0.0884904959412582,2.82500932973247,0.0047279239354612,0.0249207612991045,"TXNDC15"
"ENSG00000113638",178.014080969804,-0.114211366428251,0.154261583535895,-0.740374653302293,0.459072694251004,0.696277790076509,"TTC33"
"ENSG00000113643",1366.07988115683,-0.0458794991363537,0.0907323102296106,-0.505657786297398,0.613096907489639,0.80993570839094,"RARS1"
"ENSG00000113645",132.493040610152,0.879437767743573,0.243342237842437,3.61399556255008,0.000301514223341187,0.00234855484893662,"WWC1"
"ENSG00000113648",1525.05536305367,0.0669529823755997,0.0920719847353886,0.727180831042364,0.467115187345166,0.702621042559897,"MACROH2A1"
"ENSG00000113649",845.024615676906,-0.0854831468122236,0.104223738398757,-0.820188837260541,0.412108464536343,0.65808889767263,"TCERG1"
"ENSG00000113657",4736.72817643793,-0.606517910086639,0.101153300150255,-5.99602691346405,2.02203523960821e-09,4.30476262581054e-08,"DPYSL3"
"ENSG00000113658",1933.44862942722,-0.127622151139514,0.101766025040227,-1.25407424618449,0.209815020181828,0.440286796685526,"SMAD5"
"ENSG00000113712",2730.76925478991,-0.0714741892001594,0.098049767859924,-0.728958270480241,0.466027188854996,0.701536712543873,"CSNK1A1"
"ENSG00000113716",982.718679520283,0.0494887542028017,0.0991290886364812,0.499235440207497,0.617613530299168,0.811957362084763,"HMGXB3"
"ENSG00000113719",6814.37210819492,0.744996018141429,0.0817527424591082,9.11279543330388,8.0286098637653e-20,5.3087270780416e-18,"ERGIC1"
"ENSG00000113721",20391.3564599285,0.370629799571573,0.0968936615182771,3.82511914364658,0.000130708858092854,0.00112128550386791,"PDGFRB"
"ENSG00000113722",12.6809157551433,-0.442874211275278,0.523884402674418,-0.845366285032376,0.397906362517438,0.643972339540408,"CDX1"
"ENSG00000113732",3479.40647119772,0.261011519876747,0.0967916617173168,2.69663228470072,0.00700445703568639,0.034517234016908,"ATP6V0E1"
"ENSG00000113734",122.405056459875,-0.302368974312019,0.192619607826825,-1.56977255702786,0.116468034208034,0.296335456795529,"BNIP1"
"ENSG00000113739",17078.8049801713,1.05848180949053,0.298098737675863,3.55077588634899,0.000384097336651962,0.00289550299937633,"STC2"
"ENSG00000113742",589.465471770936,0.125751040041937,0.126662451103611,0.992804410038396,0.320805280388172,0.568895468741182,"CPEB4"
"ENSG00000113749",1.57508511016885,0.244610127354403,2.13852991199361,0.114382373602794,0.908934686111846,NA,"HRH2"
"ENSG00000113758",3455.94081881542,-0.182119534558433,0.103708597868259,-1.75606977918823,0.0790764945497423,0.224386458616051,"DBN1"
"ENSG00000113761",273.268581138085,-0.039903026138628,0.142605773725683,-0.279813538373177,0.779620564328647,0.904699016408659,"ZNF346"
"ENSG00000113790",138.458506895986,0.325543259985675,0.176763849218468,1.84168460590223,0.065521297250415,0.195998678171779,"EHHADH"
"ENSG00000113805",526.101790878284,-0.0789842320958615,0.1759549898171,-0.448888844686719,0.653511843652833,0.834695706636238,"CNTN3"
"ENSG00000113810",717.640876127657,-0.481124692195884,0.120579812136001,-3.99009323097327,6.604732874097e-05,0.000609813329163938,"SMC4"
"ENSG00000113811",366.713731467222,0.257748964937374,0.12136327873599,2.12378050116851,0.0336885022199564,0.118902147588619,"SELENOK"
"ENSG00000113812",625.687091081394,-0.11726106578844,0.111478627250852,-1.05187037802839,0.29285902409972,0.541401878466901,"ACTR8"
"ENSG00000113838",141.12188404297,0.0994167224150804,0.172148901428281,0.577504251204868,0.563598867636986,0.775195635486662,"TBCCD1"
"ENSG00000113845",1113.85780809472,0.167653102570438,0.103558505439628,1.61892161207536,0.10546413015596,0.27632857721185,"TIMMDC1"
"ENSG00000113851",550.046974432768,0.0155654592740548,0.129136724581346,0.12053472259357,0.904059575492565,0.961184501031214,"CRBN"
"ENSG00000113916",1688.0531959265,0.795560727623352,0.113706145144759,6.99663792674111,2.62177665457338e-12,7.82713189325617e-11,"BCL6"
"ENSG00000113924",1.53662179095883,-0.688519372836593,1.43411956803056,-0.480099001634932,0.631156998101998,NA,"HGD"
"ENSG00000113966",92.4500635469291,-0.279370374976037,0.200483535929902,-1.39348287968004,0.163473818609009,0.375890412519455,"ARL6"
"ENSG00000113971",795.575189755024,-0.0151405930932692,0.106138434694522,-0.142649485427644,0.88656701337195,0.95365766760633,"NPHP3"
"ENSG00000114019",3390.27990943958,0.922394606141036,0.111437244161242,8.27725607433716,1.26045977871618e-16,5.98121334995006e-15,"AMOTL2"
"ENSG00000114021",630.037145687881,0.491108901600485,0.109325738363875,4.49216176309646,7.05038376915575e-06,8.15998203629117e-05,"NIT2"
"ENSG00000114023",693.825873074044,-0.254880924321162,0.131018439339753,-1.94538208213741,0.0517290096351196,0.164497978266429,"FAM162A"
"ENSG00000114026",279.970259483369,-0.233232627160595,0.149423363698333,-1.56088459922146,0.118550981685576,0.29993214184259,"OGG1"
"ENSG00000114030",836.952731781327,0.143655318617312,0.101162565334713,1.42004424405416,0.155594800763207,0.363807760290735,"KPNA1"
"ENSG00000114054",362.68827226672,-0.34107578197903,0.12678429490759,-2.6902052989105,0.00714080742332612,0.0350661872160721,"PCCB"
"ENSG00000114062",1349.10492260083,0.08762674261299,0.0882039509073773,0.993455981410703,0.320487791825188,0.568813421625691,"UBE3A"
"ENSG00000114098",1010.29282888401,1.34637071277894,0.112675412210954,11.949108384518,6.5625505418327e-33,1.0028467065282e-30,"ARMC8"
"ENSG00000114107",239.235569186097,0.206027617792256,0.159570981457505,1.29113461551982,0.196657002734417,0.423164567220407,"CEP70"
"ENSG00000114113",1.20005375321675,-0.00852602840885896,1.60761231337621,-0.00530353514831764,0.995768411024817,NA,"RBP2"
"ENSG00000114115",20.0103094822935,-1.56755050502939,0.530056167702788,-2.95732905405666,0.00310316763032472,0.0174318749875437,"RBP1"
"ENSG00000114120",2065.46321478826,0.145026558892434,0.0939944993625416,1.54292602094787,0.122848726512602,0.3077105481977,"SLC25A36"
"ENSG00000114125",714.504787226393,0.179428970172017,0.120236223171956,1.49230377866582,0.135619526606401,0.330695240536393,"RNF7"
"ENSG00000114126",975.360525857006,-0.293768604577565,0.112163256039702,-2.61911623244586,0.00881579038081018,0.0415272550017683,"TFDP2"
"ENSG00000114127",1619.30248670206,0.0726153666682935,0.0987075950717913,0.735661390751942,0.461936791715896,0.698326980903843,"XRN1"
"ENSG00000114166",666.953168349462,0.00227296381849613,0.116065908137205,0.0195833889121791,0.984375715021124,0.993342912112106,"KAT2B"
"ENSG00000114200",58.4826606501308,-0.290993353541621,0.314909959317184,-0.924052558301358,0.355458952040699,0.602919370068469,"BCHE"
"ENSG00000114209",467.403046811856,0.414864924351539,0.119444902057633,3.4732744320169,0.000514149341998631,0.00375197933424497,"PDCD10"
"ENSG00000114251",4391.59866310917,-0.460243318452797,0.138136197850872,-3.33180821257049,0.000862836966059766,0.00588674845705248,"WNT5A"
"ENSG00000114268",121.991183716556,-0.332488237111842,0.274294059750034,-1.21215981642053,0.225451210101691,0.460087847504945,"PFKFB4"
"ENSG00000114270",1546.90777793248,1.2334080987257,0.104083114130941,11.8502228629903,2.14619269741789e-32,3.19835923304458e-30,"COL7A1"
"ENSG00000114302",1143.61272162791,0.0814635019879359,0.0968766178274866,0.840899525755558,0.40040422412933,0.646470665133142,"PRKAR2A"
"ENSG00000114316",1333.95143882847,0.136661409702151,0.105490556062535,1.29548477895156,0.195153048785233,0.420731680499201,"USP4"
"ENSG00000114331",2063.90821454383,-0.215318748611722,0.0978366576053177,-2.20079828851409,0.027750306818621,0.102539658310118,"ACAP2"
"ENSG00000114346",388.209627154444,0.020340357379186,0.131270853123341,0.154949532933059,0.876861103542245,0.948560766637096,"ECT2"
"ENSG00000114353",6759.24582739037,-0.0224497111382429,0.0753331861572586,-0.298005597312438,0.765698891579487,0.897729675745209,"GNAI2"
"ENSG00000114354",2071.4333891574,0.0622880139385901,0.0799689244180586,0.778902734929422,0.436037012764802,0.678338315432224,"TFG"
"ENSG00000114374",1011.04984798648,0.0231035682753067,0.113437038423526,0.203668648233285,0.838612443727284,0.932872275465169,"USP9Y"
"ENSG00000114378",19.7267720775537,0.271067362214535,0.46351527807826,0.584807826267093,0.558676941389633,0.771899671070252,"HYAL1"
"ENSG00000114383",337.156503182401,0.268238546302295,0.124575012971668,2.15322912599897,0.0313006756967766,0.11254512146845,"TUSC2"
"ENSG00000114388",230.869759286547,-0.285375157310623,0.153205082347709,-1.86270032911144,0.062504439563319,0.18958453392864,"NPRL2"
"ENSG00000114391",6407.29881590193,-0.0254394376962386,0.0773665437356062,-0.328817037286501,0.742293984629009,0.886000138342941,"RPL24"
"ENSG00000114395",105.178167153937,-0.0772867123013029,0.19752898559464,-0.391267702148317,0.6955993697113,0.860291346682727,"CYB561D2"
"ENSG00000114405",119.448675878193,0.234848334441354,0.184469858867226,1.27309868334852,0.202983026121592,0.431473526703353,"CEP15"
"ENSG00000114416",2981.84588840316,-0.0354741467062282,0.101235228528306,-0.350413064917509,0.726028722819179,0.877404324768811,"FXR1"
"ENSG00000114423",667.29406382497,0.474613451634596,0.149819916811091,3.16789290594146,0.00153548071546184,0.00959715364339959,"CBLB"
"ENSG00000114439",2459.86945555537,0.308284266396438,0.0917865153874484,3.3587097744708,0.000783072615617217,0.00542256735975793,"BBX"
"ENSG00000114446",834.140860760825,-0.0379942011047909,0.0965148324161811,-0.393661783931368,0.693830759713153,0.85904670826336,"IFT57"
"ENSG00000114450",1067.76476852403,0.935028085943008,0.121928680885941,7.66864759914601,1.73819264892565e-14,6.71158240801443e-13,"GNB4"
"ENSG00000114473",223.545685194852,0.0274293318305657,0.152153718323816,0.180273818692949,0.856937608583026,0.940903038506355,"DRC9"
"ENSG00000114480",3593.10621567642,0.395691512289191,0.0889571267298774,4.44811480355842,8.66272288223963e-06,9.82429050393365e-05,"GBE1"
"ENSG00000114491",267.39774493135,-0.0274391696288666,0.137297721885916,-0.199851601701494,0.841596642984556,0.934059867439989,"UMPS"
"ENSG00000114503",1391.45508390876,-0.0097044157457844,0.0881365700481886,-0.110106573701229,0.912324854799803,0.963608890282659,"NCBP2"
"ENSG00000114520",370.091526491435,0.212300179824889,0.129333193422024,1.64149801151308,0.100694079515959,0.266585764473905,"SNX4"
"ENSG00000114529",24.3716118136194,-0.133448828293787,0.39082823649618,-0.341451348270461,0.732763824818366,0.880527608231693,"C3orf52"
"ENSG00000114541",5.24209172191977,-0.89098334796973,1.03104106209544,-0.86415893675363,0.387500586374218,0.633261788426673,"FRMD4B"
"ENSG00000114544",893.801588419713,0.000764219582448902,0.108306641536152,0.00705607312358411,0.994370114911779,0.997835513093671,"SLC41A3"
"ENSG00000114554",2788.42319945917,0.000202051279063513,0.113044945612533,0.00178735349881147,0.998573898997913,0.999349791693327,"PLXNA1"
"ENSG00000114573",2026.31548686806,-0.303623038119437,0.119684525167181,-2.53686128340587,0.011185126448936,0.0502801326136134,"ATP6V1A"
"ENSG00000114626",1016.51864786179,0.569562629452109,0.111680928005895,5.09990953354225,3.39815859770691e-07,5.05157426495062e-06,"ABTB1"
"ENSG00000114631",30.3321691299374,-0.578169123208371,0.350615844096555,-1.64901025707541,0.0991455333886425,0.263841832654073,"PODXL2"
"ENSG00000114646",2.34339743107801,-0.907079589704537,1.55742662578199,-0.582422038180508,0.560282440693248,NA,"CSPG5"
"ENSG00000114648",374.892912692003,-0.0710405086157764,0.117134031538744,-0.606489059435121,0.544190045170808,0.761452230505161,"KLHL18"
"ENSG00000114650",1569.65900775201,0.346848908944895,0.0950030093464992,3.65092549521091,0.000261297037307296,0.00207137519395852,"SCAP"
"ENSG00000114670",184.341568921453,-1.25722642720051,0.161389855196068,-7.78999662446651,6.70109851582008e-15,2.7092871846921e-13,"NEK11"
"ENSG00000114686",812.154303376291,0.00320234514077652,0.102012475776797,0.0313917010286392,0.974957159510948,0.98979612947813,"MRPL3"
"ENSG00000114698",2224.41943952639,0.529136265628575,0.0864225136290285,6.12266692334256,9.20219296000854e-10,2.05109942465852e-08,"PLSCR4"
"ENSG00000114735",361.154661533089,-0.473652667576605,0.142214473841597,-3.33055177002711,0.000866740447659173,0.00590890879099819,"HEMK1"
"ENSG00000114737",48.1744950274323,0.0427523837322235,0.278138454250437,0.153709000243919,0.877839187954947,0.94910638189253,"CISH"
"ENSG00000114738",590.575858016643,-0.108626793566485,0.106789389418139,-1.01720586809568,0.309055505074866,0.557942558342899,"MAPKAPK3"
"ENSG00000114739",98.0198859266134,0.00781392385933941,0.223415557685992,0.0349748421294894,0.972099801668782,0.989135938444516,"ACVR2B"
"ENSG00000114742",1198.9823364895,-0.0220387143557702,0.122258596544516,-0.180263106060976,0.856946018266963,0.940903038506355,"WDR48"
"ENSG00000114744",533.129480608612,0.138059141964306,0.115674393849708,1.19351515378314,0.232667680945784,0.468846272318227,"COMMD2"
"ENSG00000114745",984.790572813335,0.552217807450014,0.0924495620520151,5.97317926870566,2.32673977383279e-09,4.91716071618157e-08,"GORASP1"
"ENSG00000114757",9.96039470309082,-0.406437896298919,0.589594129217275,-0.689352007012845,0.490601777450552,0.722224773531582,"PEX5L"
"ENSG00000114767",204.935775893223,0.932224519209706,0.157007032479398,5.93746983487524,2.89454280330616e-09,6.00625958909282e-08,"RRP9"
"ENSG00000114770",1133.45222254946,0.31774546788516,0.122110425552632,2.60211580171921,0.00926505615628197,0.0432267645119892,"ABCC5"
"ENSG00000114771",2.50802919397026,0.34893938079471,1.12612067545084,0.309859669928369,0.756667673060003,NA,"AADAC"
"ENSG00000114779",806.995094805797,0.161968990285905,0.100037484966994,1.61908299013459,0.105429408130333,0.276323123169501,"ABHD14B"
"ENSG00000114784",546.560363134923,-0.0188026434163517,0.136536281431653,-0.137711699917387,0.890468272309518,0.954746336442219,"EIF1B"
"ENSG00000114790",57.7052407538705,0.380477992345926,0.284290032240889,1.33834446936758,0.180784171878516,0.401032300286524,"ARHGEF26"
"ENSG00000114796",1266.23500642047,0.102271790342659,0.179970018616477,0.568271266119073,0.569850786761804,0.780046260296732,"KLHL24"
"ENSG00000114805",2.13887879359238,-0.0268515921100016,1.39182536475184,-0.0192923572094759,0.984607880858738,NA,"PLCH1"
"ENSG00000114841",264.213362253332,-0.284987652119969,0.169374925010882,-1.68258466890337,0.0924555216185876,0.250250735106839,"DNAH1"
"ENSG00000114850",2950.08015569347,0.400765961931945,0.0917258327758936,4.36917223647458,1.24718374501926e-05,0.000136546553067318,"SSR3"
"ENSG00000114853",3379.38639924634,0.748937844570426,0.0828799181297907,9.03642114363075,1.61885057203403e-19,1.04627647006873e-17,"ZBTB47"
"ENSG00000114854",2.52494599590135,0.0291837535364787,1.09563130715252,0.0266364728225279,0.978749682466383,NA,"TNNC1"
"ENSG00000114857",1522.70539115046,-0.314512233790062,0.0907099267077346,-3.4672306020422,0.000525850553457041,0.00382344241126506,"NKTR"
"ENSG00000114859",63.08896633472,-0.0906579644559321,0.254173126567398,-0.356678007939965,0.721332871189717,0.874799463988241,"CLCN2"
"ENSG00000114861",1705.78556488501,-0.329344063434925,0.086032381892008,-3.8281407092545,0.000129114938828162,0.00110919512956142,"FOXP1"
"ENSG00000114867",7849.85202373508,0.206218922842916,0.0842496186064264,2.44771342890312,0.0143765950172551,0.0610128255803437,"EIF4G1"
"ENSG00000114902",1172.49870260381,0.100432241314258,0.0976853208028486,1.02812009510573,0.30389333908791,0.552888000461482,"SPCS1"
"ENSG00000114904",386.863053512237,-0.078879512396208,0.12661359763643,-0.622994005925889,0.533288460802485,0.752566149455833,"NEK4"
"ENSG00000114923",185.516533032052,-0.160427977880738,0.162281448648117,-0.988578665135051,0.322869328848114,0.570789827827357,"SLC4A3"
"ENSG00000114933",326.38876426957,0.114360068777199,0.127172493434162,0.899251604564977,0.368518658789034,0.615226065253696,"INO80D"
"ENSG00000114942",5604.22044566606,-0.069056278957179,0.0977719600009694,-0.706299423234374,0.480001952040672,0.712972803775725,"EEF1B2"
"ENSG00000114948",578.187543285531,0.47886089820872,0.140128853031192,3.41728978615225,0.000632479175158458,0.0044989603496873,"ADAM23"
"ENSG00000114956",332.392060023701,0.099062148702373,0.12960299744405,0.764350753115402,0.44465824782567,0.684837506388153,"DGUOK"
"ENSG00000114978",2903.70968689881,0.299681416722148,0.0996764223097358,3.00654266854516,0.00264236967099737,0.015252732569075,"MOB1A"
"ENSG00000114982",2116.6241347868,0.256822668812856,0.113398185806457,2.26478639835728,0.0235257905062406,0.0903550701615615,"KANSL3"
"ENSG00000114988",438.800225031662,0.0542614888296453,0.117403692545286,0.462178724137787,0.643953159248887,0.829368255524855,"LMAN2L"
"ENSG00000114993",245.29689484357,-0.269076072737176,0.142847398060946,-1.8836610004081,0.0596108448993894,0.183242883604806,"RTKN"
"ENSG00000114999",1285.64117825175,0.101559502577088,0.0905131922006198,1.12204088827167,0.26184505526448,0.506119630885314,"TTL"
"ENSG00000115009",1.21696726216938,1.64510899373461,2.31287789906723,0.711282249010236,0.476909349251766,NA,"CCL20"
"ENSG00000115020",1333.53966124387,0.238231067227537,0.0986637530310545,2.41457536236791,0.0157535636443975,0.0657413236833547,"PIKFYVE"
"ENSG00000115041",131.020819683191,0.0467953424408399,0.179954920087164,0.260039249930893,0.794833497659795,0.911961612067268,"KCNIP3"
"ENSG00000115042",391.949271771654,-0.0868798552958976,0.119636265765105,-0.726199992454449,0.467716176601999,0.702880081380719,"FAHD2A"
"ENSG00000115053",8762.52053796087,-0.0531117034798396,0.0862422147427375,-0.615843454835582,0.537997844180582,0.756435828398383,"NCL"
"ENSG00000115073",843.628808656723,0.0536822811635397,0.104029378164559,0.516030011047672,0.605833448744944,0.805173588336977,"ACTR1B"
"ENSG00000115084",1711.5833526754,0.700063737748845,0.119601933619183,5.85328110144,4.81968481941685e-09,9.68880230364823e-08,"SLC35F5"
"ENSG00000115091",3625.70854657629,0.564492583290696,0.0973065494657384,5.80117768423649,6.5850775029904e-09,1.29489768303078e-07,"ACTR3"
"ENSG00000115107",302.988325215422,-0.441788841798697,0.241968142176898,-1.82581408372229,0.0678782711489407,0.201048125058755,"STEAP3"
"ENSG00000115109",718.835833344466,0.222497287010374,0.113638993261639,1.95793081779687,0.0502381311338181,0.16121978654654,"EPB41L5"
"ENSG00000115128",670.599063581261,-0.015128509862582,0.105141300328215,-0.14388741451129,0.885589374031927,0.953085502389955,"SF3B6"
"ENSG00000115129",619.80245960678,-0.312881759100086,0.117385098510187,-2.66542996573737,0.00768899451040013,0.0372709540353589,"TP53I3"
"ENSG00000115137",136.348367842889,-0.133803875745604,0.184219953013304,-0.726326728223308,0.467638497693575,0.702821919520798,"DNAJC27"
"ENSG00000115138",2.14691110348903,-0.562221981401378,1.29781040069644,-0.433208102739566,0.664863592878647,NA,"POMC"
"ENSG00000115145",948.041764785464,0.127217674796931,0.103223291761774,1.23245124841138,0.217780567118471,0.44993345397345,"STAM2"
"ENSG00000115159",730.468979413359,0.545360273664228,0.144566451848678,3.77238471782565,0.000161694681863851,0.00134922651706106,"GPD2"
"ENSG00000115163",8.00820890151621,0.649531652888685,0.637870836269967,1.01828084301033,0.308544509727464,0.557456426411624,"CENPA"
"ENSG00000115170",1577.93086934963,-0.0353016873462784,0.0954640876717737,-0.369790234288451,0.711538792189821,0.868684326389089,"ACVR1"
"ENSG00000115183",1151.15977952101,-0.474600232330098,0.107796276553357,-4.40275163024932,1.06886506717852e-05,0.000119047405135041,"TANC1"
"ENSG00000115194",5.17427202844781,0.417292789961964,0.780094606648095,0.534925874894821,0.592701115210253,0.795266501188429,"SLC30A3"
"ENSG00000115204",1091.63593488923,-0.0956062760772877,0.0921338812844675,-1.03768857606355,0.299415065185397,0.548173180329687,"MPV17"
"ENSG00000115207",561.403603346914,0.0371799720669851,0.103576826748394,0.35896033151606,0.719624765085513,0.873881996364871,"GTF3C2"
"ENSG00000115211",511.986233113296,0.106160609004392,0.110237187577477,0.963019933085469,0.335537520163945,0.584524448226862,"EIF2B4"
"ENSG00000115216",2169.41623352977,0.00281802675756128,0.0910134287658702,0.0309627578674196,0.975299240339077,0.98979612947813,"NRBP1"
"ENSG00000115221",2.53717042028076,0.0584104282874304,1.36823595761499,0.0426903181153396,0.965948397559755,NA,"ITGB6"
"ENSG00000115226",482.194483328338,0.0254305155545281,0.111125905690942,0.228844169110795,0.818990035589196,0.923117159753993,"FNDC4"
"ENSG00000115232",2384.67341948061,0.512561281408354,0.135888246289113,3.77193241803885,0.000161988135340194,0.00135042536128265,"ITGA4"
"ENSG00000115233",735.689267146999,0.146405656601126,0.110379486910278,1.3263846453656,0.18471232213871,0.4063996794509,"PSMD14"
"ENSG00000115234",2018.61089131712,0.0312103434867046,0.0814189540014178,0.383330194664022,0.701474953864206,0.862531067327224,"SNX17"
"ENSG00000115239",9.9938589409248,-0.0535483274141956,0.582056725696623,-0.0919984686202317,0.926699256297257,0.96972150589323,"ASB3"
"ENSG00000115241",1236.97670249774,0.0271097518865297,0.0914189551515003,0.296544101183427,0.766814592744871,0.897837130310529,"PPM1G"
"ENSG00000115252",389.459610471258,0.528761497698128,0.142115324271807,3.72065081937842,0.000198710029320762,0.00162297249330386,"PDE1A"
"ENSG00000115255",59.2114438325634,0.441528456739384,0.254270236740567,1.73645355586733,0.0824836696914976,0.231385428107823,"REEP6"
"ENSG00000115257",53.9453948927752,-0.226580752285858,0.312721683419604,-0.72454442496025,0.468731563803956,0.703887249474121,"PCSK4"
"ENSG00000115266",96.2097045098019,0.0805267513944457,0.206692198562607,0.389597439837838,0.696834245561441,0.86093286166248,"APC2"
"ENSG00000115267",186.083195309098,-0.434977099414085,0.167538384627221,-2.59628323611884,0.00942383463061832,0.0438024259052851,"IFIH1"
"ENSG00000115268",4637.67000292678,-0.0385823815374413,0.0908259302048732,-0.424794785480449,0.670986279310994,0.844687137018991,"RPS15"
"ENSG00000115271",118.444919509064,0.554753956624698,0.200145156900668,2.77175808405907,0.00557544550445988,0.0285696031078206,"GCA"
"ENSG00000115274",302.108890646304,-0.139867666332649,0.143442879884112,-0.975075698742585,0.329522711935132,0.578179774410266,"INO80B"
"ENSG00000115275",825.912927571199,0.262161831338891,0.101269672017707,2.58874968305467,0.00963250867615622,0.0445596194069905,"MOGS"
"ENSG00000115282",362.348207109674,-0.110341007680305,0.120849977772287,-0.913041191353933,0.361220877934154,0.608173190561033,"TTC31"
"ENSG00000115286",298.849128439887,-0.171520233821074,0.143170159701803,-1.19801664102575,0.23091053862141,0.466948394350259,"NDUFS7"
"ENSG00000115289",193.04015828543,-0.216132426705376,0.175116944317547,-1.23421766835683,0.21712180537962,0.449344702697728,"PCGF1"
"ENSG00000115290",45.2297132463606,0.55435047295384,0.324548878697025,1.70806466865455,0.0876243437798687,0.24111737632208,"GRB14"
"ENSG00000115295",1810.53633625661,0.394125089994195,0.122357512904161,3.22109432138345,0.00127702112592681,0.00821521403593014,"CLIP4"
"ENSG00000115306",11920.4928298622,0.15556574639472,0.085218032227089,1.82550268211039,0.067925206813598,0.201088052743852,"SPTBN1"
"ENSG00000115307",1213.07920030796,0.379523044587497,0.103407150940632,3.67018181175291,0.000242378010844338,0.00193473231144095,"AUP1"
"ENSG00000115310",16194.5162035526,0.14694565145676,0.0736137859861265,1.99617027555754,0.0459153917274654,0.150754978810935,"RTN4"
"ENSG00000115317",214.363644191298,0.0441397007525052,0.150416194975078,0.293450454319887,0.769177864973135,0.898993383724182,"HTRA2"
"ENSG00000115318",461.778644763952,-0.13627762106479,0.145982873552918,-0.933517869240942,0.350552648655412,0.59825528682135,"LOXL3"
"ENSG00000115325",338.188070276698,0.144291164465218,0.128189822266285,1.12560546472625,0.260332553979036,0.504439782221144,"DOK1"
"ENSG00000115339",23.8593329869257,0.338540903853693,0.404811550882157,0.836292598657206,0.402990315904289,0.649162174056292,"GALNT3"
"ENSG00000115350",254.001724098119,0.105598054392771,0.145477400741303,0.725872567523745,0.467916895038964,0.703123120945217,"POLE4"
"ENSG00000115355",1201.91483638301,-0.217324989234701,0.118481922167381,-1.83424597828252,0.0666174891837414,0.198336954026315,"CCDC88A"
"ENSG00000115361",15.1699293163188,0.557535966339907,0.506757518771505,1.100202652526,0.271243835146136,0.516425808822206,"ACADL"
"ENSG00000115363",82.1932549008172,-0.246205971193612,0.245496451376846,-1.00289014286271,0.315913869098696,0.564779188373646,"EVA1A"
